"seed","res.util","block.prob","max.tunnels","max.instances","startstop.duration"
"9470",1110609850,3834.3611186,0.00208653097541986,50,340,20
"9471",1192722770,1949.25652108,0.516746230119356,50,40,20
"9472",461027504,1948.82296658,0.517222723174031,50,40,20
"9473",1020231754,1946.43594744,0.519703670695705,50,40,20
"9474",1543757328,1949.68317655,0.522949823890779,50,40,20
"9475",1392765670,1947.81733203,0.514771024072371,50,40,20
"9476",1687847778,1948.61542846,0.519189141688858,50,40,20
"9477",2000377588,1946.9090599,0.520080773319841,50,40,20
"9478",769458329,1946.03415769,0.514451239853219,50,40,20
"9479",2029806316,1949.85860574,0.519078188273764,50,40,20
"9480",1110609850,1947.70564452,0.519760116199285,50,40,20
"9481",1192722770,2406.82900975,0.404841623616894,50,50,20
"9482",461027504,2403.09110953,0.393982718688758,50,50,20
"9483",1020231754,2403.06915732,0.404295068006358,50,50,20
"9484",1543757328,2407.09064969,0.401012494854078,50,50,20
"9485",1392765670,2403.93668516,0.400475938185914,50,50,20
"9486",1687847778,2405.9776955,0.399206029546916,50,50,20
"9487",2000377588,2405.26643933,0.399421534491006,50,50,20
"9488",769458329,2397.30709342,0.395010704686274,50,50,20
"9489",2029806316,2402.63447799,0.396072739272161,50,50,20
"9490",1110609850,2404.05950823,0.394719644199393,50,50,20
"9491",1192722770,3820.14905986,0.00188115475677762,50,590,20
"9492",461027504,3770.47797308,0.00181668853834686,50,590,20
"9493",1020231754,3846.07178864,0.00197786221413536,50,590,20
"9494",1543757328,3835.68797412,0.00187465212067238,50,590,20
"9495",1392765670,3829.83836437,0.00185196328165219,50,590,20
"9496",1687847778,3797.0433659,0.00193167184304219,50,590,20
"9497",2000377588,3820.47527113,0.00207280216106341,50,590,20
"9498",769458329,3780.57873821,0.00198813346735814,50,590,20
"9499",2029806316,3796.49998842,0.00228064392555836,50,590,20
"9500",1110609850,3834.3611186,0.00208653097541986,50,590,20
"9501",1192722770,2829.56737872,0.289037248861834,50,60,20
"9502",461027504,2815.70218998,0.27951501530627,50,60,20
"9503",1020231754,2823.46677369,0.295781961791162,50,60,20
"9504",1543757328,2822.16104734,0.285428914765494,50,60,20
"9505",1392765670,2819.96322327,0.287177068198657,50,60,20
"9506",1687847778,2825.01040947,0.285266066772216,50,60,20
"9507",2000377588,2825.68832122,0.28738184172297,50,60,20
"9508",769458329,2819.28351364,0.284602464352208,50,60,20
"9509",2029806316,2821.66708902,0.287015980810567,50,60,20
"9510",1110609850,2817.37244346,0.282918538411095,50,60,20
"9511",1192722770,3820.14905986,0.00188115475677762,50,670,20
"9512",461027504,3770.47797308,0.00181668853834686,50,670,20
"9513",1020231754,3846.07178864,0.00197786221413536,50,670,20
"9514",1543757328,3835.68797412,0.00187465212067238,50,670,20
"9515",1392765670,3829.83836437,0.00185196328165219,50,670,20
"9516",1687847778,3797.0433659,0.00193167184304219,50,670,20
"9517",2000377588,3820.47527113,0.00207280216106341,50,670,20
"9518",769458329,3780.57873821,0.00198813346735814,50,670,20
"9519",2029806316,3796.49998842,0.00228064392555836,50,670,20
"9520",1110609850,3834.3611186,0.00208653097541986,50,670,20
"9521",1192722770,3201.47153302,0.189895035915797,50,70,20
"9522",461027504,3186.03844325,0.178376319827534,50,70,20
"9523",1020231754,3195.63365749,0.184931766785951,50,70,20
"9524",1543757328,3198.47685504,0.175224797020368,50,70,20
"9525",1392765670,3198.22008423,0.180098367158651,50,70,20
"9526",1687847778,3195.36832035,0.178501798304964,50,70,20
"9527",2000377588,3202.01748063,0.183795878836456,50,70,20
"9528",769458329,3190.38551374,0.182369436149033,50,70,20
"9529",2029806316,3193.32541821,0.171449025834999,50,70,20
"9530",1110609850,3196.61181337,0.182237862791842,50,70,20
"9531",1192722770,3528.10529258,0.0911911735509905,50,80,20
"9532",461027504,3508.74745808,0.0872674167508916,50,80,20
"9533",1020231754,3514.69869023,0.0921051750275172,50,80,20
"9534",1543757328,3528.89912405,0.0941340670379639,50,80,20
"9535",1392765670,3527.72744431,0.0958589195750868,50,80,20
"9536",1687847778,3514.39647808,0.0888518416296441,50,80,20
"9537",2000377588,3520.39765666,0.0936497198274903,50,80,20
"9538",769458329,3498.73382635,0.0793680860736475,50,80,20
"9539",2029806316,3521.42993288,0.0841539081475677,50,80,20
"9540",1110609850,3517.73382573,0.0887957732837871,50,80,20
"9541",1192722770,3761.42705872,0.0182465449932553,50,90,20
"9542",461027504,3740.25051191,0.0177806379207453,50,90,20
"9543",1020231754,3761.58100924,0.0244538578858165,50,90,20
"9544",1543757328,3774.74053473,0.0201108411951611,50,90,20
"9545",1392765670,3772.47860402,0.0180292585545401,50,90,20
"9546",1687847778,3752.34025805,0.0225650062186149,50,90,20
"9547",2000377588,3747.64066472,0.0192511700468019,50,90,20
"9548",769458329,3725.70017218,0.0139972602434597,50,90,20
"9549",2029806316,3751.97409142,0.012422387953183,50,90,20
"9550",1110609850,3764.0342015,0.0186317302258944,50,90,20
"9551",1192722770,3820.14905986,0.00188115475677762,50,920,20
"9552",461027504,3770.47797308,0.00181668853834686,50,920,20
"9553",1020231754,3846.07178864,0.00197786221413536,50,920,20
"9554",1543757328,3835.68797412,0.00187465212067238,50,920,20
"9555",1392765670,3829.83836437,0.00185196328165219,50,920,20
"9556",1687847778,3797.0433659,0.00193167184304219,50,920,20
"9557",2000377588,3820.47527113,0.00207280216106341,50,920,20
"9558",769458329,3780.57873821,0.00198813346735814,50,920,20
"9559",2029806316,3796.49998842,0.00228064392555836,50,920,20
"9560",1110609850,3834.3611186,0.00208653097541986,50,920,20
"9561",1192722770,3829.95739282,0.000136034093265866,510,10,20
"9562",461027504,3832.08537857,0.000135801507174104,510,10,20
"9563",1020231754,3834.71267368,0.000116049669258443,510,10,20
"9564",1543757328,3851.42408866,0.000146701549034993,510,10,20
"9565",1392765670,3816.39223102,0.000142552945054749,510,10,20
"9566",1687847778,3810.79442147,0.00010692780813587,510,10,20
"9567",2000377588,3833.86162728,0.000164960955525189,510,10,20
"9568",769458329,3811.12063287,0.000117892526503575,510,10,20
"9569",2029806316,3775.27650236,0.000140418133999019,510,10,20
"9570",1110609850,3839.10401745,0.000160272106420679,510,10,20
"9571",1192722770,3829.95739282,0.000136034093265866,510,170,20
"9572",461027504,3832.08537857,0.000135801507174104,510,170,20
"9573",1020231754,3834.71267368,0.000116049669258443,510,170,20
"9574",1543757328,3851.42408866,0.000146701549034993,510,170,20
"9575",1392765670,3816.39223102,0.000142552945054749,510,170,20
"9576",1687847778,3810.79442147,0.00010692780813587,510,170,20
"9577",2000377588,3833.86162728,0.000164960955525189,510,170,20
"9578",769458329,3811.12063287,0.000117892526503575,510,170,20
"9579",2029806316,3775.27650236,0.000140418133999019,510,170,20
"9580",1110609850,3839.10401745,0.000160272106420679,510,170,20
"9581",1192722770,3829.95739282,0.000136034093265866,510,420,20
"9582",461027504,3832.08537857,0.000135801507174104,510,420,20
"9583",1020231754,3834.71267368,0.000116049669258443,510,420,20
"9584",1543757328,3851.42408866,0.000146701549034993,510,420,20
"9585",1392765670,3816.39223102,0.000142552945054749,510,420,20
"9586",1687847778,3810.79442147,0.00010692780813587,510,420,20
"9587",2000377588,3833.86162728,0.000164960955525189,510,420,20
"9588",769458329,3811.12063287,0.000117892526503575,510,420,20
"9589",2029806316,3775.27650236,0.000140418133999019,510,420,20
"9590",1110609850,3839.10401745,0.000160272106420679,510,420,20
"9591",1192722770,3829.95739282,0.000136034093265866,510,500,20
"9592",461027504,3832.08537857,0.000135801507174104,510,500,20
"9593",1020231754,3834.71267368,0.000116049669258443,510,500,20
"9594",1543757328,3851.42408866,0.000146701549034993,510,500,20
"9595",1392765670,3816.39223102,0.000142552945054749,510,500,20
"9596",1687847778,3810.79442147,0.00010692780813587,510,500,20
"9597",2000377588,3833.86162728,0.000164960955525189,510,500,20
"9598",769458329,3811.12063287,0.000117892526503575,510,500,20
"9599",2029806316,3775.27650236,0.000140418133999019,510,500,20
"9600",1110609850,3839.10401745,0.000160272106420679,510,500,20
"9601",1192722770,3829.95739282,0.000136034093265866,510,750,20
"9602",461027504,3832.08537857,0.000135801507174104,510,750,20
"9603",1020231754,3834.71267368,0.000116049669258443,510,750,20
"9604",1543757328,3851.42408866,0.000146701549034993,510,750,20
"9605",1392765670,3816.39223102,0.000142552945054749,510,750,20
"9606",1687847778,3810.79442147,0.00010692780813587,510,750,20
"9607",2000377588,3833.86162728,0.000164960955525189,510,750,20
"9608",769458329,3811.12063287,0.000117892526503575,510,750,20
"9609",2029806316,3775.27650236,0.000140418133999019,510,750,20
"9610",1110609850,3839.10401745,0.000160272106420679,510,750,20
"9611",1192722770,3829.95739282,0.000136034093265866,510,830,20
"9612",461027504,3832.08537857,0.000135801507174104,510,830,20
"9613",1020231754,3834.71267368,0.000116049669258443,510,830,20
"9614",1543757328,3851.42408866,0.000146701549034993,510,830,20
"9615",1392765670,3816.39223102,0.000142552945054749,510,830,20
"9616",1687847778,3810.79442147,0.00010692780813587,510,830,20
"9617",2000377588,3833.86162728,0.000164960955525189,510,830,20
"9618",769458329,3811.12063287,0.000117892526503575,510,830,20
"9619",2029806316,3775.27650236,0.000140418133999019,510,830,20
"9620",1110609850,3839.10401745,0.000160272106420679,510,830,20
"9621",1192722770,3829.95739282,0.000136034093265866,510,90,20
"9622",461027504,3832.08537857,0.000135801507174104,510,90,20
"9623",1020231754,3834.71267368,0.000116049669258443,510,90,20
"9624",1543757328,3851.42408866,0.000146701549034993,510,90,20
"9625",1392765670,3816.39223102,0.000142552945054749,510,90,20
"9626",1687847778,3810.79442147,0.00010692780813587,510,90,20
"9627",2000377588,3833.86162728,0.000164960955525189,510,90,20
"9628",769458329,3811.12063287,0.000117892526503575,510,90,20
"9629",2029806316,3775.27650236,0.000140418133999019,510,90,20
"9630",1110609850,3839.10401745,0.000160272106420679,510,90,20
"9631",1192722770,3861.36877799,0.000142523421720124,520,10,20
"9632",461027504,3826.9927705,0.000168953466658367,520,10,20
"9633",1020231754,3825.53515937,0.000133936045538255,520,10,20
"9634",1543757328,3870.69284262,0.000128847085167923,520,10,20
"9635",1392765670,3764.44301588,0.000196896640451072,520,10,20
"9636",1687847778,3817.54461434,0.000117938436136337,520,10,20
"9637",2000377588,3819.85970281,9.57340463664477e-05,520,10,20
"9638",769458329,3821.39888619,0.000148925954904332,520,10,20
"9639",2029806316,3827.94798555,0.00016690218419325,520,10,20
"9640",1110609850,3818.64572985,0.000138211762712696,520,10,20
"9641",1192722770,3861.36877799,0.000142523421720124,520,170,20
"9642",461027504,3826.9927705,0.000168953466658367,520,170,20
"9643",1020231754,3825.53515937,0.000133936045538255,520,170,20
"9644",1543757328,3870.69284262,0.000128847085167923,520,170,20
"9645",1392765670,3764.44301588,0.000196896640451072,520,170,20
"9646",1687847778,3817.54461434,0.000117938436136337,520,170,20
"9647",2000377588,3819.85970281,9.57340463664477e-05,520,170,20
"9648",769458329,3821.39888619,0.000148925954904332,520,170,20
"9649",2029806316,3827.94798555,0.00016690218419325,520,170,20
"9650",1110609850,3818.64572985,0.000138211762712696,520,170,20
"9651",1192722770,3861.36877799,0.000142523421720124,520,420,20
"9652",461027504,3826.9927705,0.000168953466658367,520,420,20
"9653",1020231754,3825.53515937,0.000133936045538255,520,420,20
"9654",1543757328,3870.69284262,0.000128847085167923,520,420,20
"9655",1392765670,3764.44301588,0.000196896640451072,520,420,20
"9656",1687847778,3817.54461434,0.000117938436136337,520,420,20
"9657",2000377588,3819.85970281,9.57340463664477e-05,520,420,20
"9658",769458329,3821.39888619,0.000148925954904332,520,420,20
"9659",2029806316,3827.94798555,0.00016690218419325,520,420,20
"9660",1110609850,3818.64572985,0.000138211762712696,520,420,20
"9661",1192722770,3861.36877799,0.000142523421720124,520,500,20
"9662",461027504,3826.9927705,0.000168953466658367,520,500,20
"9663",1020231754,3825.53515937,0.000133936045538255,520,500,20
"9664",1543757328,3870.69284262,0.000128847085167923,520,500,20
"9665",1392765670,3764.44301588,0.000196896640451072,520,500,20
"9666",1687847778,3817.54461434,0.000117938436136337,520,500,20
"9667",2000377588,3819.85970281,9.57340463664477e-05,520,500,20
"9668",769458329,3821.39888619,0.000148925954904332,520,500,20
"9669",2029806316,3827.94798555,0.00016690218419325,520,500,20
"9670",1110609850,3818.64572985,0.000138211762712696,520,500,20
"9671",1192722770,3861.36877799,0.000142523421720124,520,750,20
"9672",461027504,3826.9927705,0.000168953466658367,520,750,20
"9673",1020231754,3825.53515937,0.000133936045538255,520,750,20
"9674",1543757328,3870.69284262,0.000128847085167923,520,750,20
"9675",1392765670,3764.44301588,0.000196896640451072,520,750,20
"9676",1687847778,3817.54461434,0.000117938436136337,520,750,20
"9677",2000377588,3819.85970281,9.57340463664477e-05,520,750,20
"9678",769458329,3821.39888619,0.000148925954904332,520,750,20
"9679",2029806316,3827.94798555,0.00016690218419325,520,750,20
"9680",1110609850,3818.64572985,0.000138211762712696,520,750,20
"9681",1192722770,3861.36877799,0.000142523421720124,520,830,20
"9682",461027504,3826.9927705,0.000168953466658367,520,830,20
"9683",1020231754,3825.53515937,0.000133936045538255,520,830,20
"9684",1543757328,3870.69284262,0.000128847085167923,520,830,20
"9685",1392765670,3764.44301588,0.000196896640451072,520,830,20
"9686",1687847778,3817.54461434,0.000117938436136337,520,830,20
"9687",2000377588,3819.85970281,9.57340463664477e-05,520,830,20
"9688",769458329,3821.39888619,0.000148925954904332,520,830,20
"9689",2029806316,3827.94798555,0.00016690218419325,520,830,20
"9690",1110609850,3818.64572985,0.000138211762712696,520,830,20
"9691",1192722770,3861.36877799,0.000142523421720124,520,90,20
"9692",461027504,3826.9927705,0.000168953466658367,520,90,20
"9693",1020231754,3825.53515937,0.000133936045538255,520,90,20
"9694",1543757328,3870.69284262,0.000128847085167923,520,90,20
"9695",1392765670,3764.44301588,0.000196896640451072,520,90,20
"9696",1687847778,3817.54461434,0.000117938436136337,520,90,20
"9697",2000377588,3819.85970281,9.57340463664477e-05,520,90,20
"9698",769458329,3821.39888619,0.000148925954904332,520,90,20
"9699",2029806316,3827.94798555,0.00016690218419325,520,90,20
"9700",1110609850,3818.64572985,0.000138211762712696,520,90,20
"9701",1192722770,3837.93618663,0.000144881019249115,530,10,20
"9702",461027504,3810.93478709,9.57536592372219e-05,530,10,20
"9703",1020231754,3843.7861667,0.000187270510022316,530,10,20
"9704",1543757328,3841.52168861,0.000117816788225435,530,10,20
"9705",1392765670,3870.70488211,0.000115591774311506,530,10,20
"9706",1687847778,3846.0159894,9.78580213552891e-05,530,10,20
"9707",2000377588,3819.83091576,0.000142592328532725,530,10,20
"9708",769458329,3800.5491799,0.000117967311925605,530,10,20
"9709",2029806316,3838.9343008,0.000211055298709897,530,10,20
"9710",1110609850,3837.51524094,0.000162430494211467,530,10,20
"9711",1192722770,3837.93618663,0.000144881019249115,530,170,20
"9712",461027504,3810.93478709,9.57536592372219e-05,530,170,20
"9713",1020231754,3843.7861667,0.000187270510022316,530,170,20
"9714",1543757328,3841.52168861,0.000117816788225435,530,170,20
"9715",1392765670,3870.70488211,0.000115591774311506,530,170,20
"9716",1687847778,3846.0159894,9.78580213552891e-05,530,170,20
"9717",2000377588,3819.83091576,0.000142592328532725,530,170,20
"9718",769458329,3800.5491799,0.000117967311925605,530,170,20
"9719",2029806316,3838.9343008,0.000211055298709897,530,170,20
"9720",1110609850,3837.51524094,0.000162430494211467,530,170,20
"9721",1192722770,3837.93618663,0.000144881019249115,530,420,20
"9722",461027504,3810.93478709,9.57536592372219e-05,530,420,20
"9723",1020231754,3843.7861667,0.000187270510022316,530,420,20
"9724",1543757328,3841.52168861,0.000117816788225435,530,420,20
"9725",1392765670,3870.70488211,0.000115591774311506,530,420,20
"9726",1687847778,3846.0159894,9.78580213552891e-05,530,420,20
"9727",2000377588,3819.83091576,0.000142592328532725,530,420,20
"9728",769458329,3800.5491799,0.000117967311925605,530,420,20
"9729",2029806316,3838.9343008,0.000211055298709897,530,420,20
"9730",1110609850,3837.51524094,0.000162430494211467,530,420,20
"9731",1192722770,3837.93618663,0.000144881019249115,530,500,20
"9732",461027504,3810.93478709,9.57536592372219e-05,530,500,20
"9733",1020231754,3843.7861667,0.000187270510022316,530,500,20
"9734",1543757328,3841.52168861,0.000117816788225435,530,500,20
"9735",1392765670,3870.70488211,0.000115591774311506,530,500,20
"9736",1687847778,3846.0159894,9.78580213552891e-05,530,500,20
"9737",2000377588,3819.83091576,0.000142592328532725,530,500,20
"9738",769458329,3800.5491799,0.000117967311925605,530,500,20
"9739",2029806316,3838.9343008,0.000211055298709897,530,500,20
"9740",1110609850,3837.51524094,0.000162430494211467,530,500,20
"9741",1192722770,3837.93618663,0.000144881019249115,530,750,20
"9742",461027504,3810.93478709,9.57536592372219e-05,530,750,20
"9743",1020231754,3843.7861667,0.000187270510022316,530,750,20
"9744",1543757328,3841.52168861,0.000117816788225435,530,750,20
"9745",1392765670,3870.70488211,0.000115591774311506,530,750,20
"9746",1687847778,3846.0159894,9.78580213552891e-05,530,750,20
"9747",2000377588,3819.83091576,0.000142592328532725,530,750,20
"9748",769458329,3800.5491799,0.000117967311925605,530,750,20
"9749",2029806316,3838.9343008,0.000211055298709897,530,750,20
"9750",1110609850,3837.51524094,0.000162430494211467,530,750,20
"9751",1192722770,3837.93618663,0.000144881019249115,530,830,20
"9752",461027504,3810.93478709,9.57536592372219e-05,530,830,20
"9753",1020231754,3843.7861667,0.000187270510022316,530,830,20
"9754",1543757328,3841.52168861,0.000117816788225435,530,830,20
"9755",1392765670,3870.70488211,0.000115591774311506,530,830,20
"9756",1687847778,3846.0159894,9.78580213552891e-05,530,830,20
"9757",2000377588,3819.83091576,0.000142592328532725,530,830,20
"9758",769458329,3800.5491799,0.000117967311925605,530,830,20
"9759",2029806316,3838.9343008,0.000211055298709897,530,830,20
"9760",1110609850,3837.51524094,0.000162430494211467,530,830,20
"9761",1192722770,3837.93618663,0.000144881019249115,530,90,20
"9762",461027504,3810.93478709,9.57536592372219e-05,530,90,20
"9763",1020231754,3843.7861667,0.000187270510022316,530,90,20
"9764",1543757328,3841.52168861,0.000117816788225435,530,90,20
"9765",1392765670,3870.70488211,0.000115591774311506,530,90,20
"9766",1687847778,3846.0159894,9.78580213552891e-05,530,90,20
"9767",2000377588,3819.83091576,0.000142592328532725,530,90,20
"9768",769458329,3800.5491799,0.000117967311925605,530,90,20
"9769",2029806316,3838.9343008,0.000211055298709897,530,90,20
"9770",1110609850,3837.51524094,0.000162430494211467,530,90,20
"9771",1192722770,3875.93202578,8.45778895590821e-05,540,10,20
"9772",461027504,3803.28893814,0.000129140569509912,540,10,20
"9773",1020231754,3830.85329947,0.000113888094897813,540,10,20
"9774",1543757328,3824.93192287,8.23354792481213e-05,540,10,20
"9775",1392765670,3836.89716939,0.000146870980519567,540,10,20
"9776",1687847778,3841.86320095,0.000115632386852598,540,10,20
"9777",2000377588,3823.76046544,0.000118090060381899,540,10,20
"9778",769458329,3802.34872034,0.000102323181094235,540,10,20
"9779",2029806316,3792.9166019,0.00012037235180826,540,10,20
"9780",1110609850,3807.88581365,0.000133736623551465,540,10,20
"9781",1192722770,3875.93202578,8.45778895590821e-05,540,170,20
"9782",461027504,3803.28893814,0.000129140569509912,540,170,20
"9783",1020231754,3830.85329947,0.000113888094897813,540,170,20
"9784",1543757328,3824.93192287,8.23354792481213e-05,540,170,20
"9785",1392765670,3836.89716939,0.000146870980519567,540,170,20
"9786",1687847778,3841.86320095,0.000115632386852598,540,170,20
"9787",2000377588,3823.76046544,0.000118090060381899,540,170,20
"9788",769458329,3802.34872034,0.000102323181094235,540,170,20
"9789",2029806316,3792.9166019,0.00012037235180826,540,170,20
"9790",1110609850,3807.88581365,0.000133736623551465,540,170,20
"9791",1192722770,3875.93202578,8.45778895590821e-05,540,420,20
"9792",461027504,3803.28893814,0.000129140569509912,540,420,20
"9793",1020231754,3830.85329947,0.000113888094897813,540,420,20
"9794",1543757328,3824.93192287,8.23354792481213e-05,540,420,20
"9795",1392765670,3836.89716939,0.000146870980519567,540,420,20
"9796",1687847778,3841.86320095,0.000115632386852598,540,420,20
"9797",2000377588,3823.76046544,0.000118090060381899,540,420,20
"9798",769458329,3802.34872034,0.000102323181094235,540,420,20
"9799",2029806316,3792.9166019,0.00012037235180826,540,420,20
"9800",1110609850,3807.88581365,0.000133736623551465,540,420,20
"9801",1192722770,3875.93202578,8.45778895590821e-05,540,500,20
"9802",461027504,3803.28893814,0.000129140569509912,540,500,20
"9803",1020231754,3830.85329947,0.000113888094897813,540,500,20
"9804",1543757328,3824.93192287,8.23354792481213e-05,540,500,20
"9805",1392765670,3836.89716939,0.000146870980519567,540,500,20
"9806",1687847778,3841.86320095,0.000115632386852598,540,500,20
"9807",2000377588,3823.76046544,0.000118090060381899,540,500,20
"9808",769458329,3802.34872034,0.000102323181094235,540,500,20
"9809",2029806316,3792.9166019,0.00012037235180826,540,500,20
"9810",1110609850,3807.88581365,0.000133736623551465,540,500,20
"9811",1192722770,3875.93202578,8.45778895590821e-05,540,750,20
"9812",461027504,3803.28893814,0.000129140569509912,540,750,20
"9813",1020231754,3830.85329947,0.000113888094897813,540,750,20
"9814",1543757328,3824.93192287,8.23354792481213e-05,540,750,20
"9815",1392765670,3836.89716939,0.000146870980519567,540,750,20
"9816",1687847778,3841.86320095,0.000115632386852598,540,750,20
"9817",2000377588,3823.76046544,0.000118090060381899,540,750,20
"9818",769458329,3802.34872034,0.000102323181094235,540,750,20
"9819",2029806316,3792.9166019,0.00012037235180826,540,750,20
"9820",1110609850,3807.88581365,0.000133736623551465,540,750,20
"9821",1192722770,3875.93202578,8.45778895590821e-05,540,830,20
"9822",461027504,3803.28893814,0.000129140569509912,540,830,20
"9823",1020231754,3830.85329947,0.000113888094897813,540,830,20
"9824",1543757328,3824.93192287,8.23354792481213e-05,540,830,20
"9825",1392765670,3836.89716939,0.000146870980519567,540,830,20
"9826",1687847778,3841.86320095,0.000115632386852598,540,830,20
"9827",2000377588,3823.76046544,0.000118090060381899,540,830,20
"9828",769458329,3802.34872034,0.000102323181094235,540,830,20
"9829",2029806316,3792.9166019,0.00012037235180826,540,830,20
"9830",1110609850,3807.88581365,0.000133736623551465,540,830,20
"9831",1192722770,3875.93202578,8.45778895590821e-05,540,90,20
"9832",461027504,3803.28893814,0.000129140569509912,540,90,20
"9833",1020231754,3830.85329947,0.000113888094897813,540,90,20
"9834",1543757328,3824.93192287,8.23354792481213e-05,540,90,20
"9835",1392765670,3836.89716939,0.000146870980519567,540,90,20
"9836",1687847778,3841.86320095,0.000115632386852598,540,90,20
"9837",2000377588,3823.76046544,0.000118090060381899,540,90,20
"9838",769458329,3802.34872034,0.000102323181094235,540,90,20
"9839",2029806316,3792.9166019,0.00012037235180826,540,90,20
"9840",1110609850,3807.88581365,0.000133736623551465,540,90,20
"9841",1192722770,3843.64577827,0.000111536685531238,550,100,20
"9842",461027504,3775.03962135,0.000120514193893948,550,100,20
"9843",1020231754,3868.45781495,9.13681602018122e-05,550,100,20
"9844",1543757328,3858.13728598,0.000142216217537482,550,100,20
"9845",1392765670,3851.01635518,0.000158129880311271,550,100,20
"9846",1687847778,3816.83169692,0.000162323223338966,550,100,20
"9847",2000377588,3818.60687636,0.000115833298063579,550,100,20
"9848",769458329,3788.67881273,8.68598816478433e-05,550,100,20
"9849",2029806316,3805.52259075,0.000129141144591324,550,100,20
"9850",1110609850,3828.17322427,8.46306318344803e-05,550,100,20
"9851",1192722770,3843.64577827,0.000111536685531238,550,10,20
"9852",461027504,3775.03962135,0.000120514193893948,550,10,20
"9853",1020231754,3868.45781495,9.13681602018122e-05,550,10,20
"9854",1543757328,3858.13728598,0.000142216217537482,550,10,20
"9855",1392765670,3851.01635518,0.000158129880311271,550,10,20
"9856",1687847778,3816.83169692,0.000162323223338966,550,10,20
"9857",2000377588,3818.60687636,0.000115833298063579,550,10,20
"9858",769458329,3788.67881273,8.68598816478433e-05,550,10,20
"9859",2029806316,3805.52259075,0.000129141144591324,550,10,20
"9860",1110609850,3828.17322427,8.46306318344803e-05,550,10,20
"9861",1192722770,3843.64577827,0.000111536685531238,550,10,20
"9862",461027504,3775.03962135,0.000120514193893948,550,10,20
"9863",1020231754,3868.45781495,9.13681602018122e-05,550,10,20
"9864",1543757328,3858.13728598,0.000142216217537482,550,10,20
"9865",1392765670,3851.01635518,0.000158129880311271,550,10,20
"9866",1687847778,3816.83169692,0.000162323223338966,550,10,20
"9867",2000377588,3818.60687636,0.000115833298063579,550,10,20
"9868",769458329,3788.67881273,8.68598816478433e-05,550,10,20
"9869",2029806316,3805.52259075,0.000129141144591324,550,10,20
"9870",1110609850,3828.17322427,8.46306318344803e-05,550,10,20
"9871",1192722770,3843.64577827,0.000111536685531238,550,170,20
"9872",461027504,3775.03962135,0.000120514193893948,550,170,20
"9873",1020231754,3868.45781495,9.13681602018122e-05,550,170,20
"9874",1543757328,3858.13728598,0.000142216217537482,550,170,20
"9875",1392765670,3851.01635518,0.000158129880311271,550,170,20
"9876",1687847778,3816.83169692,0.000162323223338966,550,170,20
"9877",2000377588,3818.60687636,0.000115833298063579,550,170,20
"9878",769458329,3788.67881273,8.68598816478433e-05,550,170,20
"9879",2029806316,3805.52259075,0.000129141144591324,550,170,20
"9880",1110609850,3828.17322427,8.46306318344803e-05,550,170,20
"9881",1192722770,3843.64577827,0.000111536685531238,550,20,20
"9882",461027504,3775.03962135,0.000120514193893948,550,20,20
"9883",1020231754,3868.45781495,9.13681602018122e-05,550,20,20
"9884",1543757328,3858.13728598,0.000142216217537482,550,20,20
"9885",1392765670,3851.01635518,0.000158129880311271,550,20,20
"9886",1687847778,3816.83169692,0.000162323223338966,550,20,20
"9887",2000377588,3818.60687636,0.000115833298063579,550,20,20
"9888",769458329,3788.67881273,8.68598816478433e-05,550,20,20
"9889",2029806316,3805.52259075,0.000129141144591324,550,20,20
"9890",1110609850,3828.17322427,8.46306318344803e-05,550,20,20
"9891",1192722770,3843.64577827,0.000111536685531238,550,30,20
"9892",461027504,3775.03962135,0.000120514193893948,550,30,20
"9893",1020231754,3868.45781495,9.13681602018122e-05,550,30,20
"9894",1543757328,3858.13728598,0.000142216217537482,550,30,20
"9895",1392765670,3851.01635518,0.000158129880311271,550,30,20
"9896",1687847778,3816.83169692,0.000162323223338966,550,30,20
"9897",2000377588,3818.60687636,0.000115833298063579,550,30,20
"9898",769458329,3788.67881273,8.68598816478433e-05,550,30,20
"9899",2029806316,3805.52259075,0.000129141144591324,550,30,20
"9900",1110609850,3828.17322427,8.46306318344803e-05,550,30,20
"9901",1192722770,3843.64577827,0.000111536685531238,550,40,20
"9902",461027504,3775.03962135,0.000120514193893948,550,40,20
"9903",1020231754,3868.45781495,9.13681602018122e-05,550,40,20
"9904",1543757328,3858.13728598,0.000142216217537482,550,40,20
"9905",1392765670,3851.01635518,0.000158129880311271,550,40,20
"9906",1687847778,3816.83169692,0.000162323223338966,550,40,20
"9907",2000377588,3818.60687636,0.000115833298063579,550,40,20
"9908",769458329,3788.67881273,8.68598816478433e-05,550,40,20
"9909",2029806316,3805.52259075,0.000129141144591324,550,40,20
"9910",1110609850,3828.17322427,8.46306318344803e-05,550,40,20
"9911",1192722770,3843.64577827,0.000111536685531238,550,420,20
"9912",461027504,3775.03962135,0.000120514193893948,550,420,20
"9913",1020231754,3868.45781495,9.13681602018122e-05,550,420,20
"9914",1543757328,3858.13728598,0.000142216217537482,550,420,20
"9915",1392765670,3851.01635518,0.000158129880311271,550,420,20
"9916",1687847778,3816.83169692,0.000162323223338966,550,420,20
"9917",2000377588,3818.60687636,0.000115833298063579,550,420,20
"9918",769458329,3788.67881273,8.68598816478433e-05,550,420,20
"9919",2029806316,3805.52259075,0.000129141144591324,550,420,20
